LRD,eNodeBName,Band,Cluster,BandIndicator,eNodeBLongitude,eNodeBLatitude,Azimuth,MechinalDowntilt,Sector,LRD_Sector
NEGA,NEGAAML,L2600,UMPR_03,7,101.04505,4.581419,180,0,2,NEGA_S2
NEGA,NEGAAML,L2600,UMPR_03,7,101.04505,4.581419,270,0,3,NEGA_S3
NEGA,NEGAAML,L2600,UMPR_03,7,101.04505,4.581419,20,0,1,NEGA_S1
NEGA,NEGAAML,L2600,UMPR_03,7,101.04505,4.581419,270,0,3,NEGA_S3
NEGA,NEGAAML,L1800,UMPR_03,3,101.04505,4.581419,20,0,1,NEGA_S1
NEGA,NEGAAML,L1800,UMPR_03,3,101.04505,4.581419,180,0,2,NEGA_S2
NEGA,NEGAAML,L1800,UMPR_03,3,101.04505,4.581419,270,0,3,NEGA_S3
NEGA,NEGAAML,L1800,UMPR_03,3,101.04505,4.581419,20,0,1,NEGA_S1
NEGA,NEGAAML,L1800,UMPR_03,3,101.04505,4.581419,270,0,3,NEGA_S3
NEIP,NEIPAML,L900,UMPR_16,8,101.16772,4.66782,100,0,1,NEIP_S1
NEIP,NEIPAML,L900,UMPR_16,8,101.16772,4.66782,190,0,2,NEIP_S2
NEIP,NEIPAML,L900,UMPR_16,8,101.16772,4.66782,320,0,3,NEIP_S3
NEIP,NEIPAML,L2100,UMPR_16,1,101.16772,4.66782,100,0,1,NEIP_S1
NEIP,NEIPAML,L2100,UMPR_16,1,101.16772,4.66782,190,0,2,NEIP_S2
NEIP,NEIPAML,L2100,UMPR_16,1,101.16772,4.66782,320,0,3,NEIP_S3
NEIP,NEIPAML,L2600,UMPR_16,7,101.16772,4.66782,100,0,1,NEIP_S1
NEIP,NEIPAML,L2600,UMPR_16,7,101.16772,4.66782,190,0,2,NEIP_S2
NEIP,NEIPAML,L2600,UMPR_16,7,101.16772,4.66782,320,0,3,NEIP_S3
NEIP,NEIPAML,L1800,UMPR_16,3,101.16772,4.66782,100,0,1,NEIP_S1
NEIP,NEIPAML,L1800,UMPR_16,3,101.16772,4.66782,190,0,2,NEIP_S2
NEIP,NEIPAML,L1800,UMPR_16,3,101.16772,4.66782,320,0,3,NEIP_S3
NSEG,NSEGFML,L900,#N/A,8,101.17046,4.48245,160,0,1,NSEG_S1
NSEG,NSEGFML,L900,#N/A,8,101.17046,4.48245,220,0,2,NSEG_S2
NSEG,NSEGFML,L900,#N/A,8,101.17046,4.48245,320,0,3,NSEG_S3
NSEG,NSEGFML,L2100,#N/A,1,101.17046,4.48245,160,0,1,NSEG_S1
NSEG,NSEGFML,L2100,#N/A,1,101.17046,4.48245,220,0,2,NSEG_S2
NSEG,NSEGFML,L2100,#N/A,1,101.17046,4.48245,320,0,3,NSEG_S3
NSEG,NSEGFML,L1800,#N/A,3,101.17046,4.48245,160,0,1,NSEG_S1
NSEG,NSEGFML,L1800,#N/A,3,101.17046,4.48245,220,0,2,NSEG_S2
NSEG,NSEGFML,L1800,#N/A,3,101.17046,4.48245,320,0,3,NSEG_S3
NSHW,NSHWAML,L900,UMPR_01,8,101.0931,4.63089,100,0,1,NSHW_S1
NSHW,NSHWAML,L900,UMPR_01,8,101.0931,4.63089,180,0,2,NSHW_S2
NSHW,NSHWAML,L900,UMPR_01,8,101.0931,4.63089,320,0,3,NSHW_S3
NSHW,NSHWAML,L2100,UMPR_01,1,101.0931,4.63089,100,0,1,NSHW_S1
NSHW,NSHWAML,L2100,UMPR_01,1,101.0931,4.63089,180,0,2,NSHW_S2
NSHW,NSHWAML,L2100,UMPR_01,1,101.0931,4.63089,320,0,3,NSHW_S3
NSHW,NSHWAML,L2600,UMPR_01,7,101.0931,4.63089,100,0,1,NSHW_S1
NSHW,NSHWAML,L2600,UMPR_01,7,101.0931,4.63089,180,0,2,NSHW_S2
NSHW,NSHWAML,L2600,UMPR_01,7,101.0931,4.63089,320,0,3,NSHW_S3
NSHW,NSHWAML,L1800,UMPR_01,3,101.0931,4.63089,100,0,1,NSHW_S1
NSHW,NSHWAML,L1800,UMPR_01,3,101.0931,4.63089,180,0,2,NSHW_S2
NSHW,NSHWAML,L1800,UMPR_01,3,101.0931,4.63089,320,0,3,NSHW_S3
OMAR,OMARAML,L900,UMPR_04,8,101.112,4.57111,50,0,1,OMAR_S1
OMAR,OMARAML,L900,UMPR_04,8,101.112,4.57111,140,0,2,OMAR_S2
OMAR,OMARAML,L900,UMPR_04,8,101.112,4.57111,330,0,3,OMAR_S3
OMAR,OMARAML,L2100,UMPR_04,1,101.112,4.57111,50,0,1,OMAR_S1
OMAR,OMARAML,L2100,UMPR_04,1,101.112,4.57111,140,0,2,OMAR_S2
OMAR,OMARAML,L2100,UMPR_04,1,101.112,4.57111,330,0,3,OMAR_S3
OMAR,OMARAML,L2600,UMPR_04,7,101.112,4.57111,50,0,1,OMAR_S1
OMAR,OMARAML,L2600,UMPR_04,7,101.112,4.57111,140,0,2,OMAR_S2
OMAR,OMARAML,L2600,UMPR_04,7,101.112,4.57111,330,0,3,OMAR_S3
OMAR,OMARAML,L1800,UMPR_04,3,101.112,4.57111,50,0,1,OMAR_S1
OMAR,OMARAML,L1800,UMPR_04,3,101.112,4.57111,140,0,2,OMAR_S2
OMAR,OMARAML,L1800,UMPR_04,3,101.112,4.57111,330,0,3,OMAR_S3
PALU,PALUAML,L900,UMPR_02,8,101.068797,4.586662,70,0,1,PALU_S1
PALU,PALUAML,L900,UMPR_02,8,101.068797,4.586662,190,0,2,PALU_S2
PALU,PALUAML,L900,UMPR_02,8,101.068797,4.586662,300,0,3,PALU_S3
PALU,PALUAML,L2100,UMPR_02,1,101.068797,4.586662,70,0,1,PALU_S1
PALU,PALUAML,L2100,UMPR_02,1,101.068797,4.586662,190,0,2,PALU_S2
PALU,PALUAML,L2100,UMPR_02,1,101.068797,4.586662,300,0,3,PALU_S3
PALU,PALUAML,L1800,UMPR_02,3,101.068797,4.586662,70,0,1,PALU_S1
PALU,PALUAML,L1800,UMPR_02,3,101.068797,4.586662,190,0,2,PALU_S2
PALU,PALUAML,L1800,UMPR_02,3,101.068797,4.586662,300,0,3,PALU_S3
PARU,PARUAML,L900,UMPR_02,8,101.063031,4.592449,65,0,1,PARU_S1
PARU,PARUAML,L900,UMPR_02,8,101.063031,4.592449,180,0,2,PARU_S2
PARU,PARUAML,L900,UMPR_02,8,101.063031,4.592449,310,0,3,PARU_S3
PARU,PARUAML,L2100,UMPR_02,1,101.063031,4.592449,65,0,1,PARU_S1
PARU,PARUAML,L2100,UMPR_02,1,101.063031,4.592449,180,0,2,PARU_S2
PARU,PARUAML,L2100,UMPR_02,1,101.063031,4.592449,310,0,3,PARU_S3
PARU,PARUAML,L1800,UMPR_02,3,101.063031,4.592449,65,0,1,PARU_S1
PARU,PARUAML,L1800,UMPR_02,3,101.063031,4.592449,180,0,2,PARU_S2
PARU,PARUAML,L1800,UMPR_02,3,101.063031,4.592449,310,0,3,PARU_S3
PASI,PASIAML,L900,UMPR_02,8,101.061791,4.571604,40,0,1,PASI_S1
PASI,PASIAML,L900,UMPR_02,8,101.061791,4.571604,160,0,2,PASI_S2
PASI,PASIAML,L900,UMPR_02,8,101.061791,4.571604,260,0,3,PASI_S3
PASI,PASIAML,L2100,UMPR_02,1,101.061791,4.571604,40,0,1,PASI_S1
PASI,PASIAML,L2100,UMPR_02,1,101.061791,4.571604,160,0,2,PASI_S2
PASI,PASIAML,L2100,UMPR_02,1,101.061791,4.571604,260,0,3,PASI_S3
PASI,PASIAML,L1800,UMPR_02,3,101.061791,4.571604,40,0,1,PASI_S1
PASI,PASIAML,L1800,UMPR_02,3,101.061791,4.571604,160,0,2,PASI_S2
PASI,PASIAML,L1800,UMPR_02,3,101.061791,4.571604,260,0,3,PASI_S3
PASM,PASMFML,L900,UMPR_10,8,100.746714,4.834367,40,0,1,PASM_S1
PASM,PASMFML,L900,UMPR_10,8,100.746714,4.834367,170,0,2,PASM_S2
PASM,PASMFML,L900,UMPR_10,8,100.746714,4.834367,270,0,3,PASM_S3
PASM,PASMFML,L2100,UMPR_10,1,100.746714,4.834367,40,0,1,PASM_S1
PASM,PASMFML,L2100,UMPR_10,1,100.746714,4.834367,170,0,2,PASM_S2
PASM,PASMFML,L2100,UMPR_10,1,100.746714,4.834367,270,0,3,PASM_S3
PASM,PASMFML,L1800,UMPR_10,3,100.746714,4.834367,40,0,1,PASM_S1
PASM,PASMFML,L1800,UMPR_10,3,100.746714,4.834367,170,0,2,PASM_S2
PASM,PASMFML,L1800,UMPR_10,3,100.746714,4.834367,270,0,3,PASM_S3
PBAR,PBARAML,L900,UMPR_03,8,101.071111,4.547215,15,0,1,PBAR_S1
PBAR,PBARAML,L900,UMPR_03,8,101.071111,4.547215,125,0,2,PBAR_S2
PBAR,PBARAML,L900,UMPR_03,8,101.071111,4.547215,300,0,3,PBAR_S3
PBAR,PBARAML,L2100,UMPR_03,1,101.071111,4.547215,15,0,1,PBAR_S1
PBAR,PBARAML,L2100,UMPR_03,1,101.071111,4.547215,125,0,2,PBAR_S2
PBAR,PBARAML,L2100,UMPR_03,1,101.071111,4.547215,300,0,3,PBAR_S3
PBAR,PBARAML,L2100,UMPR_03,1,101.071111,4.547215,15,0,1,PBAR_S1
PBAR,PBARAML,L2600,UMPR_03,7,101.071111,4.547215,15,0,1,PBAR_S1
PBAR,PBARAML,L2600,UMPR_03,7,101.071111,4.547215,125,0,2,PBAR_S2
PBAR,PBARAML,L2600,UMPR_03,7,101.071111,4.547215,300,0,3,PBAR_S3
PBAR,PBARAML,L2600,UMPR_03,7,101.071111,4.547215,15,0,1,PBAR_S1
PBAR,PBARAML,L1800,UMPR_03,3,101.071111,4.547215,15,0,1,PBAR_S1
PBAR,PBARAML,L1800,UMPR_03,3,101.071111,4.547215,125,0,2,PBAR_S2
PBAR,PBARAML,L1800,UMPR_03,3,101.071111,4.547215,300,0,3,PBAR_S3
PBAR,PBARAML,L1800,UMPR_03,3,101.071111,4.547215,15,0,1,PBAR_S1
PBGD,PBGDFML,L900,UMPR_05,8,101.15685,4.367063,50,0,1,PBGD_S1
PBGD,PBGDFML,L900,UMPR_05,8,101.15685,4.367063,200,0,2,PBGD_S2
PBGD,PBGDFML,L900,UMPR_05,8,101.15685,4.367063,300,0,3,PBGD_S3
PBGD,PBGDFML,L2100,UMPR_05,1,101.15685,4.367063,50,0,1,PBGD_S1
PBGD,PBGDFML,L2100,UMPR_05,1,101.15685,4.367063,200,0,2,PBGD_S2
PBGD,PBGDFML,L2100,UMPR_05,1,101.15685,4.367063,300,0,3,PBGD_S3
PBGD,PBGDFML,L2600,UMPR_05,7,101.15685,4.367063,50,0,1,PBGD_S1
PBGD,PBGDFML,L2600,UMPR_05,7,101.15685,4.367063,200,0,2,PBGD_S2
PBGD,PBGDFML,L2600,UMPR_05,7,101.15685,4.367063,300,0,3,PBGD_S3
PBGD,PBGDFML,L1800,UMPR_05,3,101.15685,4.367063,50,0,1,PBGD_S1
PBGD,PBGDFML,L1800,UMPR_05,3,101.15685,4.367063,200,0,2,PBGD_S2
PBGD,PBGDFML,L1800,UMPR_05,3,101.15685,4.367063,300,0,3,PBGD_S3
PBNS,PBNSAML,L900,UMPR_06,8,101.393626,3.853387,120,0,1,PBNS_S1
PBNS,PBNSAML,L900,UMPR_06,8,101.393626,3.853387,180,0,2,PBNS_S2
PBNS,PBNSAML,L900,UMPR_06,8,101.393626,3.853387,330,0,3,PBNS_S3
PBNS,PBNSAML,L2100,UMPR_06,1,101.393626,3.853387,120,0,1,PBNS_S1
PBNS,PBNSAML,L2100,UMPR_06,1,101.393626,3.853387,180,0,2,PBNS_S2
PBNS,PBNSAML,L2100,UMPR_06,1,101.393626,3.853387,330,0,3,PBNS_S3
PBNS,PBNSAML,L1800,UMPR_06,3,101.393626,3.853387,120,0,1,PBNS_S1
PBNS,PBNSAML,L1800,UMPR_06,3,101.393626,3.853387,180,0,2,PBNS_S2
PBNS,PBNSAML,L1800,UMPR_06,3,101.393626,3.853387,330,0,3,PBNS_S3
PBSM,PBSMAML,L900,UMPR_08,8,100.673807,4.207047,20,0,1,PBSM_S1
PBSM,PBSMAML,L900,UMPR_08,8,100.673807,4.207047,190,0,2,PBSM_S2
PBSM,PBSMAML,L900,UMPR_08,8,100.673807,4.207047,280,0,3,PBSM_S3
PBSM,PBSMAML,L2100,UMPR_08,1,100.673807,4.207047,20,0,1,PBSM_S1
PBSM,PBSMAML,L2100,UMPR_08,1,100.673807,4.207047,190,0,2,PBSM_S2
PBSM,PBSMAML,L2100,UMPR_08,1,100.673807,4.207047,280,0,3,PBSM_S3
PBSM,PBSMAML,L2600,UMPR_08,7,100.673807,4.207047,20,0,1,PBSM_S1
PBSM,PBSMAML,L2600,UMPR_08,7,100.673807,4.207047,190,0,2,PBSM_S2
PBSM,PBSMAML,L2600,UMPR_08,7,100.673807,4.207047,280,0,3,PBSM_S3
PBSM,PBSMAML,L1800,UMPR_08,3,100.673807,4.207047,20,0,1,PBSM_S1
PBSM,PBSMAML,L1800,UMPR_08,3,100.673807,4.207047,190,0,2,PBSM_S2
PBSM,PBSMAML,L1800,UMPR_08,3,100.673807,4.207047,280,0,3,PBSM_S3
PCHA,PCHAAML,L900,UMPR_16,8,101.12654,4.6417,20,0,1,PCHA_S1
PCHA,PCHAAML,L900,UMPR_16,8,101.12654,4.6417,160,0,2,PCHA_S2
PCHA,PCHAAML,L900,UMPR_16,8,101.12654,4.6417,280,0,3,PCHA_S3
PCHA,PCHAAML,L2100,UMPR_16,1,101.12654,4.6417,20,0,1,PCHA_S1
PCHA,PCHAAML,L2100,UMPR_16,1,101.12654,4.6417,160,0,2,PCHA_S2
PCHA,PCHAAML,L2100,UMPR_16,1,101.12654,4.6417,280,0,3,PCHA_S3
PCHA,PCHAAML,L2600,UMPR_16,7,101.12654,4.6417,20,0,1,PCHA_S1
PCHA,PCHAAML,L2600,UMPR_16,7,101.12654,4.6417,160,0,2,PCHA_S2
PCHA,PCHAAML,L2600,UMPR_16,7,101.12654,4.6417,280,0,3,PCHA_S3
PCHA,PCHAAML,L1800,UMPR_16,3,101.12654,4.6417,20,0,1,PCHA_S1
PCHA,PCHAAML,L1800,UMPR_16,3,101.12654,4.6417,160,0,2,PCHA_S2
PCHA,PCHAAML,L1800,UMPR_16,3,101.12654,4.6417,280,0,3,PCHA_S3
PDGJ,PDGJFML,L1800,UMPR_10,3,100.713937,4.615925,350,0,1,PDGJ_S1
PDGJ,PDGJFML,L1800,UMPR_10,3,100.713937,4.615925,150,0,2,PDGJ_S2
PDGJ,PDGJFML,L1800,UMPR_10,3,100.713937,4.615925,250,0,3,PDGJ_S3
PDKS,PDKSFML,L900,UMPR_10,8,100.71327,4.838692,70,0,1,PDKS_S1
PDKS,PDKSFML,L900,UMPR_10,8,100.71327,4.838692,180,0,2,PDKS_S2
PDKS,PDKSFML,L900,UMPR_10,8,100.71327,4.838692,320,0,3,PDKS_S3
PDKS,PDKSFML,L2100,UMPR_10,1,100.71327,4.838692,70,0,1,PDKS_S1
PDKS,PDKSFML,L2100,UMPR_10,1,100.71327,4.838692,180,0,2,PDKS_S2
PDKS,PDKSFML,L2100,UMPR_10,1,100.71327,4.838692,320,0,3,PDKS_S3
PDKS,PDKSFML,L2600,UMPR_10,7,100.71327,4.838692,70,0,1,PDKS_S1
PDKS,PDKSFML,L2600,UMPR_10,7,100.71327,4.838692,180,0,2,PDKS_S2
PDKS,PDKSFML,L2600,UMPR_10,7,100.71327,4.838692,320,0,3,PDKS_S3
PDKS,PDKSFML,L1800,UMPR_10,3,100.71327,4.838692,70,0,1,PDKS_S1
PDKS,PDKSFML,L1800,UMPR_10,3,100.71327,4.838692,180,0,2,PDKS_S2
PDKS,PDKSFML,L1800,UMPR_10,3,100.71327,4.838692,320,0,3,PDKS_S3
PDRG,PDRGFML,L900,UMPR_13,8,100.842639,4.77053,0,0,1,PDRG_S1
PDRG,PDRGFML,L900,UMPR_13,8,100.842639,4.77053,120,0,2,PDRG_S2
PDRG,PDRGFML,L900,UMPR_13,8,100.842639,4.77053,300,0,3,PDRG_S3
PDRG,PDRGFML,L2100,UMPR_13,1,100.842639,4.77053,0,0,1,PDRG_S1
PDRG,PDRGFML,L2100,UMPR_13,1,100.842639,4.77053,120,0,2,PDRG_S2
PDRG,PDRGFML,L2100,UMPR_13,1,100.842639,4.77053,300,0,3,PDRG_S3
PDRG,PDRGFML,L2600,UMPR_13,7,100.842639,4.77053,0,0,1,PDRG_S1
PDRG,PDRGFML,L2600,UMPR_13,7,100.842639,4.77053,120,0,2,PDRG_S2
PDRG,PDRGFML,L2600,UMPR_13,7,100.842639,4.77053,300,0,3,PDRG_S3
PDRG,PDRGFML,L1800,UMPR_13,3,100.842639,4.77053,0,0,1,PDRG_S1
PDRG,PDRGFML,L1800,UMPR_13,3,100.842639,4.77053,120,0,2,PDRG_S2
PDRG,PDRGFML,L1800,UMPR_13,3,100.842639,4.77053,300,0,3,PDRG_S3
PEBA,PEBAAML,L900,UMPR_03,8,101.009814,4.493878,0,0,1,PEBA_S1
PEBA,PEBAAML,L900,UMPR_03,8,101.009814,4.493878,130,0,2,PEBA_S2
PEBA,PEBAAML,L900,UMPR_03,8,101.009814,4.493878,240,0,3,PEBA_S3
PEBA,PEBAAML,L2100,UMPR_03,1,101.009814,4.493878,0,0,1,PEBA_S1
PEBA,PEBAAML,L2100,UMPR_03,1,101.009814,4.493878,130,0,2,PEBA_S2
PEBA,PEBAAML,L2100,UMPR_03,1,101.009814,4.493878,240,0,3,PEBA_S3
PEBA,PEBAAML,L1800,UMPR_03,3,101.009814,4.493878,0,0,1,PEBA_S1
PEBA,PEBAAML,L1800,UMPR_03,3,101.009814,4.493878,130,0,2,PEBA_S2
PEBA,PEBAAML,L1800,UMPR_03,3,101.009814,4.493878,240,0,3,PEBA_S3
PEGO,PEGOAML,L900,UMPR_04,8,101.164223,4.473583,0,0,1,PEGO_S1
PEGO,PEGOAML,L900,UMPR_04,8,101.164223,4.473583,90,0,2,PEGO_S2
PEGO,PEGOAML,L900,UMPR_04,8,101.164223,4.473583,180,0,3,PEGO_S3
PEGO,PEGOAML,L2100,UMPR_04,1,101.164223,4.473583,0,0,1,PEGO_S1
PEGO,PEGOAML,L2100,UMPR_04,1,101.164223,4.473583,90,0,2,PEGO_S2
PEGO,PEGOAML,L2100,UMPR_04,1,101.164223,4.473583,180,0,3,PEGO_S3
PEGO,PEGOAML,L1800,UMPR_04,3,101.164223,4.473583,0,0,1,PEGO_S1
PEGO,PEGOAML,L1800,UMPR_04,3,101.164223,4.473583,90,0,2,PEGO_S2
PEGO,PEGOAML,L1800,UMPR_04,3,101.164223,4.473583,180,0,3,PEGO_S3
PERP,PERPAML,L900,UMPR_16,8,101.151,4.63055,10,0,1,PERP_S1
PERP,PERPAML,L900,UMPR_16,8,101.151,4.63055,165,0,2,PERP_S2
PERP,PERPAML,L900,UMPR_16,8,101.151,4.63055,275,0,3,PERP_S3
PERP,PERPAML,L2100,UMPR_16,1,101.151,4.63055,10,0,1,PERP_S1
PERP,PERPAML,L2100,UMPR_16,1,101.151,4.63055,165,0,2,PERP_S2
PERP,PERPAML,L2100,UMPR_16,1,101.151,4.63055,275,0,3,PERP_S3
PERP,PERPAML,L2100,UMPR_16,1,101.151,4.63055,10,0,1,PERP_S1
PERP,PERPAML,L2600,UMPR_16,7,101.151,4.63055,10,0,1,PERP_S1
PERP,PERPAML,L2600,UMPR_16,7,101.151,4.63055,165,0,2,PERP_S2
PERP,PERPAML,L2600,UMPR_16,7,101.151,4.63055,275,0,3,PERP_S3
PERP,PERPAML,L2600,UMPR_16,7,101.151,4.63055,10,0,1,PERP_S1
PERP,PERPAML,L1800,UMPR_16,3,101.151,4.63055,10,0,1,PERP_S1
PERP,PERPAML,L1800,UMPR_16,3,101.151,4.63055,165,0,2,PERP_S2
PERP,PERPAML,L1800,UMPR_16,3,101.151,4.63055,275,0,3,PERP_S3
PERP,PERPAML,L1800,UMPR_16,3,101.151,4.63055,10,0,1,PERP_S1
PGKS,PGKSAML,L900,UMPR_04,8,101.08859,4.550197,0,0,1,PGKS_S1
PGKS,PGKSAML,L900,UMPR_04,8,101.08859,4.550197,120,0,2,PGKS_S2
PGKS,PGKSAML,L900,UMPR_04,8,101.08859,4.550197,220,0,3,PGKS_S3
PGKS,PGKSAML,L2100,UMPR_04,1,101.08859,4.550197,0,0,1,PGKS_S1
PGKS,PGKSAML,L2100,UMPR_04,1,101.08859,4.550197,120,0,2,PGKS_S2
PGKS,PGKSAML,L2100,UMPR_04,1,101.08859,4.550197,220,0,3,PGKS_S3
PGKS,PGKSAML,L2600,UMPR_04,7,101.08859,4.550197,0,0,1,PGKS_S1
PGKS,PGKSAML,L2600,UMPR_04,7,101.08859,4.550197,120,0,2,PGKS_S2
PGKS,PGKSAML,L2600,UMPR_04,7,101.08859,4.550197,220,0,3,PGKS_S3
PGKS,PGKSAML,L1800,UMPR_04,3,101.08859,4.550197,0,0,1,PGKS_S1
PGKS,PGKSAML,L1800,UMPR_04,3,101.08859,4.550197,120,0,2,PGKS_S2
PGKS,PGKSAML,L1800,UMPR_04,3,101.08859,4.550197,220,0,3,PGKS_S3
PGOH,PGOHAML,L900,UMPR_03,8,101.07008,4.54319,80,0,1,PGOH_S1
PGOH,PGOHAML,L900,UMPR_03,8,101.07008,4.54319,160,0,2,PGOH_S2
PGOH,PGOHAML,L900,UMPR_03,8,101.07008,4.54319,270,0,3,PGOH_S3
PGOH,PGOHAML,L2100,UMPR_03,1,101.07008,4.54319,80,0,1,PGOH_S1
PGOH,PGOHAML,L2100,UMPR_03,1,101.07008,4.54319,160,0,2,PGOH_S2
PGOH,PGOHAML,L2100,UMPR_03,1,101.07008,4.54319,270,0,3,PGOH_S3
PGOH,PGOHAML,L2100,UMPR_03,1,101.07008,4.54319,80,0,#N/A,#N/A
PGOH,PGOHAML,L2100,UMPR_03,1,101.07008,4.54319,160,0,#N/A,#N/A
PGOH,PGOHAML,L2100,UMPR_03,1,101.07008,4.54319,270,0,#N/A,#N/A
PGOH,PGOHAML,L2600,UMPR_03,7,101.07008,4.54319,80,0,1,PGOH_S1
PGOH,PGOHAML,L2600,UMPR_03,7,101.07008,4.54319,160,0,2,PGOH_S2
PGOH,PGOHAML,L2600,UMPR_03,7,101.07008,4.54319,270,0,3,PGOH_S3
PGOH,PGOHAML,L1800,UMPR_03,3,101.07008,4.54319,80,0,1,PGOH_S1
PGOH,PGOHAML,L1800,UMPR_03,3,101.07008,4.54319,160,0,2,PGOH_S2
PGOH,PGOHAML,L1800,UMPR_03,3,101.07008,4.54319,270,0,3,PGOH_S3
PHIN,PHINAML,L900,UMPR_02,8,101.086412,4.586314,80,0,1,PHIN_S1
PHIN,PHINAML,L900,UMPR_02,8,101.086412,4.586314,180,0,2,PHIN_S2
PHIN,PHINAML,L900,UMPR_02,8,101.086412,4.586314,300,0,3,PHIN_S3
PHIN,PHINAML,L2100,UMPR_02,1,101.086412,4.586314,80,0,1,PHIN_S1
PHIN,PHINAML,L2100,UMPR_02,1,101.086412,4.586314,180,0,2,PHIN_S2
PHIN,PHINAML,L2100,UMPR_02,1,101.086412,4.586314,300,0,3,PHIN_S3
PHIN,PHINAML,L2600,UMPR_02,7,101.086412,4.586314,80,0,#N/A,#N/A
PHIN,PHINAML,L2600,UMPR_02,7,101.086412,4.586314,180,0,#N/A,#N/A
PHIN,PHINAML,L2600,UMPR_02,7,101.086412,4.586314,300,0,#N/A,#N/A
PHIN,PHINAML,L1800,UMPR_02,3,101.086412,4.586314,80,0,1,PHIN_S1
PHIN,PHINAML,L1800,UMPR_02,3,101.086412,4.586314,180,0,2,PHIN_S2
PHIN,PHINAML,L1800,UMPR_02,3,101.086412,4.586314,300,0,3,PHIN_S3
PIGB,PIGBAML,L900,UMPR_14,8,101.116,4.66116,60,0,1,PIGB_S1
PIGB,PIGBAML,L900,UMPR_14,8,101.116,4.66116,180,0,2,PIGB_S2
PIGB,PIGBAML,L900,UMPR_14,8,101.116,4.66116,315,0,3,PIGB_S3
PIGB,PIGBAML,L2100,UMPR_14,1,101.116,4.66116,60,0,1,PIGB_S1
PIGB,PIGBAML,L2100,UMPR_14,1,101.116,4.66116,180,0,2,PIGB_S2
PIGB,PIGBAML,L2100,UMPR_14,1,101.116,4.66116,315,0,3,PIGB_S3
PIGB,PIGBAML,L2600,UMPR_14,7,101.116,4.66116,60,0,1,PIGB_S1
PIGB,PIGBAML,L2600,UMPR_14,7,101.116,4.66116,180,0,2,PIGB_S2
PIGB,PIGBAML,L2600,UMPR_14,7,101.116,4.66116,315,0,3,PIGB_S3
PIGB,PIGBAML,L1800,UMPR_14,3,101.116,4.66116,60,0,1,PIGB_S1
PIGB,PIGBAML,L1800,UMPR_14,3,101.116,4.66116,180,0,2,PIGB_S2
PIGB,PIGBAML,L1800,UMPR_14,3,101.116,4.66116,315,0,3,PIGB_S3
PINJ,PINJAML,L900,UMPR_02,8,101.086677,4.576301,50,0,1,PINJ_S1
PINJ,PINJAML,L900,UMPR_02,8,101.086677,4.576301,190,0,2,PINJ_S2
PINJ,PINJAML,L900,UMPR_02,8,101.086677,4.576301,310,0,3,PINJ_S3
PINJ,PINJAML,L2100,UMPR_02,1,101.086677,4.576301,50,0,1,PINJ_S1
PINJ,PINJAML,L2100,UMPR_02,1,101.086677,4.576301,190,0,2,PINJ_S2
PINJ,PINJAML,L2100,UMPR_02,1,101.086677,4.576301,310,0,3,PINJ_S3
PINJ,PINJAML,L2600,UMPR_02,7,101.086677,4.576301,50,0,1,PINJ_S1
PINJ,PINJAML,L2600,UMPR_02,7,101.086677,4.576301,190,0,2,PINJ_S2
PINJ,PINJAML,L2600,UMPR_02,7,101.086677,4.576301,310,0,3,PINJ_S3
PINJ,PINJAML,L1800,UMPR_02,3,101.086677,4.576301,50,0,1,PINJ_S1
PINJ,PINJAML,L1800,UMPR_02,3,101.086677,4.576301,190,0,2,PINJ_S2
PINJ,PINJAML,L1800,UMPR_02,3,101.086677,4.576301,310,0,3,PINJ_S3
PISE,PISEAML,L900,UMPR_02,8,101.093306,4.577187,30,0,1,PISE_S1
PISE,PISEAML,L900,UMPR_02,8,101.093306,4.577187,135,0,2,PISE_S2
PISE,PISEAML,L900,UMPR_02,8,101.093306,4.577187,280,0,3,PISE_S3
PISE,PISEAML,L2100,UMPR_02,1,101.093306,4.577187,30,0,1,PISE_S1
PISE,PISEAML,L2100,UMPR_02,1,101.093306,4.577187,135,0,2,PISE_S2
PISE,PISEAML,L2100,UMPR_02,1,101.093306,4.577187,280,0,3,PISE_S3
PISE,PISEAML,L2600,UMPR_02,7,101.093306,4.577187,30,0,1,PISE_S1
PISE,PISEAML,L2600,UMPR_02,7,101.093306,4.577187,135,0,2,PISE_S2
PISE,PISEAML,L2600,UMPR_02,7,101.093306,4.577187,280,0,3,PISE_S3
PISE,PISEAML,L1800,UMPR_02,3,101.093306,4.577187,30,0,1,PISE_S1
PISE,PISEAML,L1800,UMPR_02,3,101.093306,4.577187,135,0,2,PISE_S2
PISE,PISEAML,L1800,UMPR_02,3,101.093306,4.577187,280,0,3,PISE_S3
PJLP,PJLPAML,L900,UMPR_01,8,101.044803,4.628428,60,0,1,PJLP_S1
PJLP,PJLPAML,L900,UMPR_01,8,101.044803,4.628428,120,0,2,PJLP_S2
PJLP,PJLPAML,L900,UMPR_01,8,101.044803,4.628428,330,0,3,PJLP_S3
PJLP,PJLPAML,L2100,UMPR_01,1,101.044803,4.628428,60,0,1,PJLP_S1
PJLP,PJLPAML,L2100,UMPR_01,1,101.044803,4.628428,120,0,2,PJLP_S2
PJLP,PJLPAML,L2100,UMPR_01,1,101.044803,4.628428,330,0,3,PJLP_S3
